"idx","in_time","out_time","location","fd_reg_date"
2939,"2017-02-28 12:22:19","2017-02-28 12:23:09","C7","2017-02-28 13:18:27"
2938,"2017-02-28 12:19:52","2017-02-28 12:21:48","C5","2017-02-28 13:18:27"
2937,"2017-02-28 12:14:11","2017-02-28 12:16:58","C8","2017-02-28 13:18:27"
2936,"2017-02-28 12:12:33","2017-02-28 12:13:40","P1","2017-02-28 13:18:27"
2935,"2017-02-28 12:06:29","2017-02-28 12:08:09","C5","2017-02-28 13:18:27"
2934,"2017-02-28 12:05:32","2017-02-28 12:06:10","C1","2017-02-28 13:18:27"
2933,"2017-02-28 12:04:35","2017-02-28 12:05:12","C8","2017-02-28 13:18:27"
2932,"2017-02-28 11:59:39","2017-02-28 12:04:01","C2","2017-02-28 13:18:27"
2931,"2017-02-28 11:57:06","2017-02-28 11:59:14","C7","2017-02-28 13:18:27"
2930,"2017-02-28 11:55:40","2017-02-28 11:56:49","C6","2017-02-28 13:18:27"
2929,"2017-02-28 11:52:49","2017-02-28 11:55:21","C1","2017-02-28 13:18:27"
2928,"2017-02-28 11:50:01","2017-02-28 11:52:20","P2","2017-02-28 13:18:27"
2927,"2017-02-28 11:48:50","2017-02-28 11:49:37","O1","2017-02-28 13:18:27"
2926,"2017-02-28 11:38:11","2017-02-28 11:48:35","C8","2017-02-28 13:18:27"
2925,"2017-02-28 11:35:19","2017-02-28 11:37:48","C2","2017-02-28 13:18:27"
2924,"2017-02-28 11:34:14","2017-02-28 11:35:04","C4","2017-02-28 13:18:27"
2923,"2017-02-28 11:29:10","2017-02-28 11:34:01","C5","2017-02-28 13:18:27"
2922,"2017-02-28 11:25:58","2017-02-28 11:28:33","O1","2017-02-28 13:18:27"
2921,"2017-02-28 11:22:14","2017-02-28 11:25:45","C7","2017-02-28 13:18:27"
2920,"2017-02-28 11:18:59","2017-02-28 11:21:28","C2","2017-02-28 13:18:27"
2919,"2017-02-28 11:14:53","2017-02-28 11:18:42","C4","2017-02-28 13:18:27"
2918,"2017-02-28 11:13:47","2017-02-28 11:14:40","C5","2017-02-28 13:18:27"
2917,"2017-02-28 11:12:12","2017-02-28 11:13:19","C2","2017-02-28 13:18:27"
2916,"2017-02-28 11:04:22","2017-02-28 11:06:49","C7","2017-02-28 13:18:27"
2915,"2017-02-28 11:00:07","2017-02-28 11:03:47","C5","2017-02-28 13:18:27"
2914,"2017-02-28 10:47:09","2017-02-28 10:59:40","C2","2017-02-28 13:18:27"
2913,"2017-02-28 10:44:56","2017-02-28 10:46:57","C3","2017-02-28 13:18:27"
2912,"2017-02-28 10:43:31","2017-02-28 10:44:42","C1","2017-02-28 13:18:27"
2911,"2017-02-28 10:41:40","2017-02-28 10:43:08","O2","2017-02-28 13:18:27"
2910,"2017-02-28 10:39:49","2017-02-28 10:41:31","O2","2017-02-28 13:18:27"
2909,"2017-02-28 10:34:21","2017-02-28 10:39:30","T1","2017-02-28 13:18:27"
2908,"2017-02-28 10:30:01","2017-02-28 10:34:13","T1","2017-02-28 13:18:27"
2907,"2017-02-28 10:28:33","2017-02-28 10:29:38","C1","2017-02-28 13:18:27"
2906,"2017-02-28 10:15:28","2017-02-28 10:19:13","O1","2017-02-28 13:18:27"
2905,"2017-02-27 12:24:47","2017-02-27 12:26:57","O2","2017-02-28 10:49:30"
2904,"2017-02-27 12:23:11","2017-02-27 12:24:42","O2","2017-02-28 10:49:30"
2903,"2017-02-27 12:21:22","2017-02-27 12:22:36","T1","2017-02-28 10:49:30"
2902,"2017-02-27 12:18:32","2017-02-27 12:21:16","T1","2017-02-28 10:49:30"
2901,"2017-02-27 12:12:31","2017-02-27 12:13:02","C3","2017-02-28 10:49:30"
2900,"2017-02-27 12:10:58","2017-02-27 12:12:19","C3","2017-02-28 10:49:30"
2899,"2017-02-27 12:09:48","2017-02-27 12:10:45","C2","2017-02-28 10:49:30"
2898,"2017-02-27 12:08:21","2017-02-27 12:09:42","C2","2017-02-28 10:49:30"
2897,"2017-02-27 12:05:10","2017-02-27 12:08:01","C7","2017-02-28 10:49:30"
2896,"2017-02-27 11:54:29","2017-02-27 11:55:15","C7","2017-02-28 10:49:30"
2895,"2017-02-27 11:53:15","2017-02-27 11:54:22","C7","2017-02-28 10:49:30"
2894,"2017-02-27 11:52:09","2017-02-27 11:53:10","C7","2017-02-28 10:49:30"
2893,"2017-02-27 11:50:33","2017-02-27 11:51:35","C3","2017-02-28 10:49:30"
2892,"2017-02-27 11:42:30","2017-02-27 11:50:26","C3","2017-02-28 10:49:30"
2891,"2017-02-27 11:41:23","2017-02-27 11:42:03","C1","2017-02-28 10:49:30"
2890,"2017-02-27 11:39:55","2017-02-27 11:41:15","C1","2017-02-28 10:49:30"
2889,"2017-02-27 11:37:22","2017-02-27 11:39:51","C1","2017-02-28 10:49:30"
2888,"2017-02-27 11:36:01","2017-02-27 11:36:36","T1","2017-02-28 10:49:30"
2887,"2017-02-27 11:34:39","2017-02-27 11:35:54","T1","2017-02-28 10:49:30"
2886,"2017-02-27 11:32:41","2017-02-27 11:33:21","T1","2017-02-28 10:49:30"
2885,"2017-02-27 11:31:30","2017-02-27 11:32:35","T1","2017-02-28 10:49:30"
2884,"2017-02-27 11:28:42","2017-02-27 11:31:09","P2","2017-02-28 10:49:30"
2883,"2017-02-27 11:26:07","2017-02-27 11:28:34","P2","2017-02-28 10:49:30"
2882,"2017-02-27 11:15:31","2017-02-27 11:25:22","O1","2017-02-28 10:49:30"
2881,"2017-02-27 11:13:10","2017-02-27 11:14:37","P1","2017-02-28 10:49:30"
2880,"2017-02-27 11:10:16","2017-02-27 11:13:01","P1","2017-02-28 10:49:30"
2879,"2017-02-27 11:08:02","2017-02-27 11:09:40","C3","2017-02-28 10:49:30"
2878,"2017-02-27 11:06:35","2017-02-27 11:07:34","O1","2017-02-28 10:49:30"
2877,"2017-02-27 11:03:58","2017-02-27 11:06:22","C6","2017-02-28 10:49:30"
2876,"2017-02-27 10:56:48","2017-02-27 11:03:50","C6","2017-02-28 10:49:30"
2875,"2017-02-27 10:55:06","2017-02-27 10:56:41","C6","2017-02-28 10:49:30"
2874,"2017-02-27 10:52:53","2017-02-27 10:54:55","C6","2017-02-28 10:49:30"
2873,"2017-02-27 10:49:51","2017-02-27 10:52:31","T1","2017-02-28 10:49:30"
2872,"2017-02-27 10:46:08","2017-02-27 10:49:43","T1","2017-02-28 10:49:30"
2871,"2017-02-27 10:44:12","2017-02-27 10:45:39","O1","2017-02-28 10:49:30"
2870,"2017-02-27 10:42:25","2017-02-27 10:44:05","O1","2017-02-28 10:49:30"
2869,"2017-02-27 10:33:37","2017-02-27 10:39:41","C3","2017-02-28 10:49:30"
2868,"2017-02-27 10:31:39","2017-02-27 10:33:30","C3","2017-02-28 10:49:30"
2867,"2017-02-27 10:25:15","2017-02-27 10:31:03","O2","2017-02-28 10:49:30"
2866,"2017-02-27 10:12:38","2017-02-27 10:25:09","O2","2017-02-28 10:49:30"
